term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2023,97176,MKTG 1101,01,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'DSBN 202'}]",['TF 1100am-1215pm 09/05-12/11 DSBN 202'],Mousumi   Bose Godbole,Mousumi   Bose Godbole (P),30,30,0
Fall2023,97177,MKTG 1101,02,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 202'}]",['TF 1230pm-0145pm 09/05-12/11 DSBN 202'],Mousumi   Bose Godbole,Mousumi   Bose Godbole (P),28,28,0
Fall2023,97178,MKTG 1101,06,3.000,Principles of Marketing,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'DSBN 113'}]",['W 1100am-0130pm 09/05-12/11 DSBN 113'],William   Natlo,William   Natlo (P),32,32,0
Fall2023,97179,MKTG 1101,07,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 101'}]",['MR 1230pm-0145pm 09/05-12/11 DSBN 101'],William   Natlo,William   Natlo (P),35,36,-1
Fall2023,97180,MKTG 1101,08,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 101'}]",['MR 1230pm-0145pm 09/05-12/11 DSBN 101'],William   Natlo,William   Natlo (P),20,20,0
Fall2023,97181,MKTG 1101,09,3.000,Principles of Marketing,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'DSBN 212'}]",['T 0630pm-0900pm 09/05-12/11 DSBN 212'],Robert   Schmitt,Robert   Schmitt (P),30,29,1
Fall2023,97979,MKTG 1101,10,3.000,Principles of Marketing,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/05-12/11', 'location': 'DSBN 111'}]",['R 0630pm-0900pm 09/05-12/11 DSBN 111'],Robert   Schmitt,Robert   Schmitt (P),30,26,4
Fall2023,97980,MKTG 1101,11,3.000,Principles of Marketing,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'DSBN 204'}]",['TF 0200pm-0315pm 09/05-12/11 DSBN 204'],Nazuk   Sharma,Nazuk   Sharma (P),30,29,1
Fall2023,98290,MKTG 1101,12,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DSBN 101'}]",['MR 0930am-1045am 09/05-12/11 DSBN 101'],Milad   Hour,Milad   Hour (P),30,30,0
Fall2023,98375,MKTG 1101,13,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'DSBN 206'}]",['MR 1100am-1215pm 09/05-12/11 DSBN 206'],Milad   Hour,Milad   Hour (P),30,30,0
Fall2023,99109,MKTG 1101,14,3.000,Principles of Marketing,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/05-12/11', 'location': 'DSBN 218'}]",['MW 0630pm-0745pm 09/05-12/11 DSBN 218'],Mary   Kelly,Mary   Kelly (P),30,30,0
Fall2023,99306,MKTG 1101,15,3.000,Principles of Marketing,[],[],Iman   Naderi,Iman   Naderi (P),30,30,0
Fall2023,99307,MKTG 1101,16,3.000,Principles of Marketing,[],[],Iman   Naderi,Iman   Naderi (P),30,29,1
Fall2023,99368,MKTG 1101,17,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DSBN 111'}]",['MR 0930am-1045am 09/05-12/11 DSBN 111'],Gerald O.  Cavallo,Gerald O.  Cavallo (P),28,27,1
Fall2023,99369,MKTG 1101,18,3.000,Principles of Marketing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 111'}]",['MR 1230pm-0145pm 09/05-12/11 DSBN 111'],Gerald O.  Cavallo,Gerald O.  Cavallo (P),28,27,1
Fall2023,97182,MKTG 2212,01,3.000,Consumer Behavior,[],[],Arjun   Chaudhuri,Arjun   Chaudhuri (P),30,30,0
Fall2023,97183,MKTG 2212,02,3.000,Consumer Behavior,[],[],Arjun   Chaudhuri,Arjun   Chaudhuri (P),30,29,1
Fall2023,97981,MKTG 2212,03,3.000,Consumer Behavior,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'DSBN 111'}]",['W 1100am-0130pm 09/05-12/11 DSBN 111'],Gerald O.  Cavallo,Gerald O.  Cavallo (P),30,30,0
Fall2023,97186,MKTG 2231,01,3.000,Advertising,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'DSBN 110'}]",['MR 0800am-0915am 09/05-12/11 DSBN 110'],William   Natlo,William   Natlo (P),30,30,0
Fall2023,99110,MKTG 2231,02,3.000,Advertising,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'DSBN 218'}]",['MW 0500pm-0615pm 09/05-12/11 DSBN 218'],Mary   Kelly,Mary   Kelly (P),30,30,0
Fall2023,97187,MKTG 2241,01,3.000,Digital Marketing,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/05-12/11', 'location': 'DSBN 206'}]",['T 0500pm-0730pm 09/05-12/11 DSBN 206'],Nazuk   Sharma,Nazuk   Sharma (P),28,28,0
Fall2023,97188,MKTG 2241,02,3.000,Digital Marketing,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/05-12/11', 'location': 'DSBN 215'}]",['W 0200pm-0430pm 09/05-12/11 DSBN 215'],Nazuk   Sharma,Nazuk   Sharma (P),28,27,1
Fall2023,97189,MKTG 2251,01,3.000,Social Media Marketing,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'DSBN 112'}]",['TF 1100am-1215pm 09/05-12/11 DSBN 112'],Michael R.  Sciandra,Michael R.  Sciandra (P),28,28,0
Fall2023,97190,MKTG 2251,02,3.000,Social Media Marketing,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 112'}]",['TF 1230pm-0145pm 09/05-12/11 DSBN 112'],Michael R.  Sciandra,Michael R.  Sciandra (P),28,28,0
Fall2023,98207,MKTG 2261,02,3.000,Sports Marketing,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/05-12/11', 'location': 'DSBN 204'}]",['T 0500pm-0730pm 09/05-12/11 DSBN 204'],Andrew M.  Blum,Andrew M.  Blum (P),30,30,0
Fall2023,97192,MKTG 2311,01,3.000,Marketing Research,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'DSBN 217'}]",['TF 0930am-1045am 09/05-12/11 DSBN 217'],Camelia   Micu,Camelia   Micu (P),31,31,0
Fall2023,97193,MKTG 2311,02,3.000,Marketing Research,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'DSBN 217'}]",['TF 1100am-1215pm 09/05-12/11 DSBN 217'],Camelia   Micu,Camelia   Micu (P),30,30,0
Fall2023,97194,MKTG 2311,03,3.000,Marketing Research,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 217'}]",['TF 1230pm-0145pm 09/05-12/11 DSBN 217'],Camelia   Micu,Camelia   Micu (P),31,32,-1
Fall2023,97955,MKTG 2980,01,1.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),20,2,18
Fall2023,99111,MKTG 3322,01,3.000,Business-to-Business Marketing,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DSBN 216'}]",['MR 1230pm-0145pm 09/05-12/11 DSBN 216'],Michael   Sullivan,Michael   Sullivan (P),28,27,1
Fall2023,97982,MKTG 3331,01,3.000,Media Strategy,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 340'}]",['MR 0200pm-0315pm 09/05-12/11 BNW 340'],William   Natlo,William   Natlo (P),30,30,0
Fall2023,97195,MKTG 3332,01,3.000,Public Relations Strategy,[],[],LoriBeth   Greenan,LoriBeth   Greenan (P),29,29,0
Fall2023,99222,MKTG 3342,01,3.000,Marketing Today's Fashion,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/05-12/11', 'location': 'DSBN 202'}]",['W 1100am-0130pm 09/05-12/11 DSBN 202'],Jaclyn   Lindsey-Noble,Jaclyn   Lindsey-Noble (P),29,26,3
Fall2023,97877,MKTG 3980,01,3.000,Internship,[],[],Sarah Jennie  Bollinger,Sarah Jennie  Bollinger (P),20,12,8
Fall2023,99112,MKTG 4312,01,3.000,Global Marketing,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'DSBN 218'}]",['MR 1100am-1215pm 09/05-12/11 DSBN 218'],Rajasree   Krishnankutty NairRajamma,Rajasree   Krishnankutty NairRajamma (P),24,25,-1
Fall2023,99113,MKTG 4312,02,3.000,Global Marketing,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'DSBN 215'}]",['MR 0200pm-0315pm 09/05-12/11 DSBN 215'],Rajasree   Krishnankutty NairRajamma,Rajasree   Krishnankutty NairRajamma (P),24,24,0
Fall2023,99114,MKTG 4312,03,3.000,Global Marketing,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'DSBN L03'}]",['MR 0330pm-0445pm 09/05-12/11 DSBN L03'],Rajasree   Krishnankutty NairRajamma,Rajasree   Krishnankutty NairRajamma (P),24,24,0
Fall2023,98800,MKTG 5400,01,3.000,Marketing Management,[],[],Camelia   Micu,Camelia   Micu (P),20,17,3
Fall2023,97983,MKTG 6510,01,3.000,Advanced Consumer Behavior for Managers,[],[],Michael R.  Sciandra,Michael R.  Sciandra (P),20,20,0
Fall2023,99423,MKTG 6510,02,3.000,Advanced Consumer Behavior for Managers,[],[],Michael R.  Sciandra,Michael R.  Sciandra (P),20,21,-1
Fall2023,99505,MKTG 6510,03,3.000,Advanced Consumer Behavior for Managers,[],[],Michael R.  Sciandra,Michael R.  Sciandra (P),10,12,-2
Fall2023,99115,MKTG 6520,01,3.000,Research for Marketing Insights and Decisions,"[{'days': 'W', 'times': '0630pm-0930pm', 'dates': '09/05-12/20', 'location': 'NYS 106A'}]",['W 0630pm-0930pm 09/05-12/20 NYS 106A'],Milad   Hour,Milad   Hour (P),25,22,3
Fall2023,99118,MKTG 6535,01,3.000,Strategic Brand Management,[],[],Mousumi   Bose Godbole,Mousumi   Bose Godbole (P),24,25,-1
Fall2023,99221,MKTG 6550,01,3.000,Advanced Marketing Strategy,[],[],Julie Anne  Marella,"Julie Anne  Marella (P), Karen   Herndon ",24,30,-6
Fall2023,97984,MKTG 6570,01,3.000,Digital Marketing and Analytics,"[{'days': 'M', 'times': '0630pm-0930pm', 'dates': '09/05-12/20', 'location': 'DSBN 101'}]",['M 0630pm-0930pm 09/05-12/20 DSBN 101'],Joseph   Faranda,Joseph   Faranda (P),25,22,3
Fall2023,97262,MKTG 6583,01,3.000,Pricing Strategies and Analytics,"[{'days': 'T', 'times': '0630pm-0930pm', 'dates': '09/11-10/27', 'location': 'DSBN 112'}]",['T 0630pm-0930pm 09/11-10/27 DSBN 112'],Julie Anne  Marella,Julie Anne  Marella (P),20,22,-2
Fall2023,98801,MKTG 6583,04,3.000,Pricing Strategies and Analytics,[],[],Julie Anne  Marella,Julie Anne  Marella (P),20,20,0
Fall2023,99495,MKTG 6583,05,3.000,Pricing Strategies and Analytics,[],[],Julie Anne  Marella,Julie Anne  Marella (P),20,14,6
Fall2023,99116,MKTG 6999A,01,3.000,Capstone Project: Marketing Analytics and Strategy,"[{'days': 'R', 'times': '0630pm-0930pm', 'dates': '09/05-12/20', 'location': 'DSBN 206'}]",['R 0630pm-0930pm 09/05-12/20 DSBN 206'],Julie Anne  Marella,Julie Anne  Marella (P),15,7,8
Fall2023,97754,MFTH 5433,01,3.000,Social Justice and Diversity in Professional Practice,"[{'days': 'R', 'times': '0715pm-0915pm', 'dates': '09/05-12/20', 'location': 'CNS 101'}]",['R 0715pm-0915pm 09/05-12/20 CNS 101'],Alessandra   Bryant,Alessandra   Bryant (P),20,5,15
Fall2023,97755,MFTH 5525,01,3.000,"Divorce, Single Parenting, and Blended Families","[{'days': 'W', 'times': '0500pm-0700pm', 'dates': '09/05-12/20', 'location': 'CNS 108'}]",['W 0500pm-0700pm 09/05-12/20 CNS 108'],Michele   Parker,Michele   Parker (P),20,12,8
Fall2023,97756,MFTH 5550,01,3.000,Introduction to Marriage and Family Therapy,"[{'days': 'M', 'times': '0500pm-0700pm', 'dates': '09/05-12/20', 'location': 'CNS 6'}]",['M 0500pm-0700pm 09/05-12/20 CNS 6'],Alessandra   Bryant,Alessandra   Bryant (P),20,11,9
Fall2023,99425,MFTH 5598,01,0.000,Tevera Site Placement Process,[],[],Alessandra   Bryant,Alessandra   Bryant (P),20,5,15
Fall2023,97757,MFTH 6450,01,3.000,Techniques of Narrative and Solution-Focused Therapy,"[{'days': 'W', 'times': '0715pm-0915pm', 'dates': '09/05-12/20', 'location': 'CNS 306'}]",['W 0715pm-0915pm 09/05-12/20 CNS 306'],Jay C.  Taylor,Jay C.  Taylor (P),20,18,2
Fall2023,97758,MFTH 6552,01,3.000,Intervention in Structural and Strategic Family Therapy,"[{'days': 'M', 'times': '0500pm-0700pm', 'dates': '09/05-12/20', 'location': 'CNS 10'}]",['M 0500pm-0700pm 09/05-12/20 CNS 10'],Rona   Preli,Rona   Preli (P),25,26,-1
Fall2023,97759,MFTH 6553,01,3.000,Family Therapy Pre-Practicum,"[{'days': 'T', 'times': '1130am-0130pm', 'dates': '09/05-12/20', 'location': 'SWH 102'}]",['T 1130am-0130pm 09/05-12/20 SWH 102'],Carissa   D'Aniello Heyda,Carissa   D'Aniello Heyda (P),9,9,0
Fall2023,99239,MFTH 6556,01,3.000,Research in Marriage and Family Therapy,"[{'days': 'T', 'times': '0500pm-0700pm', 'dates': '09/05-12/20', 'location': 'CNS 209'}]",['T 0500pm-0700pm 09/05-12/20 CNS 209'],Carissa   D'Aniello Heyda,Carissa   D'Aniello Heyda (P),20,18,2
Fall2023,98013,MFTH 6565,01,3.000,"Ethical, Legal, and Professional Issues in Family Therapy","[{'days': 'SU', 'times': '0900am-0530pm', 'dates': '10/21-10/22', 'location': 'LNG 109'}, {'days': 'SU', 'times': '0900am-0530pm', 'dates': '11/04-11/05', 'location': 'LNG 109'}]","['SU 0900am-0530pm 10/21-10/22 LNG 109', 'SU 0900am-0530pm 11/04-11/05 LNG 109', 'SU 0900am-0530pm 11/04-11/05 LNG 109']",Ingeborg   Haug,Ingeborg   Haug (P),20,11,9
Fall2023,97761,MFTH 6567,01,3.000,Couples Therapy,"[{'days': 'M', 'times': '0715pm-0915pm', 'dates': '09/05-12/20', 'location': 'CNS 204'}]",['M 0715pm-0915pm 09/05-12/20 CNS 204'],Rona   Preli,Rona   Preli (P),20,11,9
Fall2023,97762,MFTH 6951,01,3.000,Practicum in Family Therapy I,"[{'days': 'M', 'times': '0200pm-0700pm', 'dates': '09/05-12/20', 'location': 'SWH 102'}]",['M 0200pm-0700pm 09/05-12/20 SWH 102'],Hannah Rose  Evans,Hannah Rose  Evans (P),8,4,4
Fall2023,97764,MFTH 6981,01,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '09/05-12/20', 'location': 'SWH 102'}]",['M 1200pm-0130pm 09/05-12/20 SWH 102'],Rona   Preli,Rona   Preli (P),8,6,2
Fall2023,99240,MFTH 6981,02,3.000,Internship in Family Therapy I,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '09/05-12/20', 'location': 'NHS 407'}]",['M 1200pm-0130pm 09/05-12/20 NHS 407'],Michele   Parker,Michele   Parker (P),8,5,3
Fall2023,99241,MFTH 6982,01,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '09/05-12/20', 'location': 'SWH 102'}]",['M 1200pm-0130pm 09/05-12/20 SWH 102'],Rona   Preli,Rona   Preli (P),6,1,5
Fall2023,99242,MFTH 6982,02,3.000,Internship in Family Therapy II,"[{'days': 'M', 'times': '1200pm-0130pm', 'dates': '09/05-12/20', 'location': 'NHS 407'}]",['M 1200pm-0130pm 09/05-12/20 NHS 407'],Michele   Parker,Michele   Parker (P),6,1,5
Fall2023,98014,MFTH 6983,01,1.000,Continuing Internship in Family Therapy,[],[],Alessandra   Bryant,Alessandra   Bryant (P),6,1,5
Fall2023,97794,MATH 1011,01,3.000,Precalculus,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'NHS 403'}]",['TR 0500pm-0615pm 09/05-12/11 NHS 403'],Christina   Brown,Christina   Brown (P),25,25,0
Fall2023,97795,MATH 1011,02,3.000,Precalculus,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'BNW 341'}]",['MR 0330pm-0445pm 09/05-12/11 BNW 341'],Jamie A.  Whiteman,Jamie A.  Whiteman (P),25,27,-2
Fall2023,98725,MATH 1011,03,3.000,Precalculus,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/05-12/11', 'location': 'NHS 405'}]",['MW 0630pm-0745pm 09/05-12/11 NHS 405'],Kanyaphat   Takoon,Kanyaphat   Takoon (P),25,24,1
Fall2023,99437,MATH 1011,04,3.000,Precalculus,"[{'days': 'MW', 'times': '0800pm-0915pm', 'dates': '09/05-12/11', 'location': 'BNW 341'}]",['MW 0800pm-0915pm 09/05-12/11 BNW 341'],Kanyaphat   Takoon,Kanyaphat   Takoon (P),25,14,11
Fall2023,97796,MATH 1015,01,3.000,Mathematics: An Exploration,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'BNW 341'}]",['TF 1100am-1215pm 09/05-12/11 BNW 341'],Joan Wyzkoski  Weiss,Joan Wyzkoski  Weiss (P),27,27,0
Fall2023,97797,MATH 1015,02,3.000,Mathematics: An Exploration,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'BNW 341'}]",['TF 1230pm-0145pm 09/05-12/11 BNW 341'],Joan Wyzkoski  Weiss,Joan Wyzkoski  Weiss (P),27,27,0
Fall2023,98264,MATH 1015,03,3.000,Mathematics: An Exploration,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'BNW GR22'}]",['TF 0330pm-0445pm 09/05-12/11 BNW GR22'],Barry   Mittag,Barry   Mittag (P),32,30,2
Fall2023,98724,MATH 1015,04,3.000,Mathematics: An Exploration,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 139'}]",['TF 0200pm-0315pm 09/05-12/11 BNW 139'],Christopher Michael  Carbone,Christopher Michael  Carbone (P),32,32,0
Fall2023,97799,MATH 1016,02,3.000,Concepts of Calculus,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'NHS 410'}]",['MR 0330pm-0445pm 09/05-12/11 NHS 410'],Lisa M.  Lebda Russo,Lisa M.  Lebda Russo (P),32,17,15
Fall2023,98265,MATH 1016,03,3.000,Concepts of Calculus,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'BNW 137'}]",['TF 0330pm-0445pm 09/05-12/11 BNW 137'],Christopher Michael  Carbone,Christopher Michael  Carbone (P),32,31,1
Fall2023,97800,MATH 1017,01,3.000,Elementary Probability and Statistics,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'BNW 334'}]",['TF 0800am-0915am 09/05-12/11 BNW 334'],Paul   Chludzinski,Paul   Chludzinski (P),32,32,0
Fall2023,98131,MATH 1017,02,3.000,Elementary Probability and Statistics,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/05-12/11', 'location': 'BNW 335'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/05-12/11', 'location': 'BNW 137'}]","['TF 0930am-1020am 09/05-12/11 BNW 335', 'W 0900am-0950am 09/05-12/11 BNW 137', 'W 0900am-0950am 09/05-12/11 BNW 137']",Laura   McSweeney,Laura   McSweeney (P),32,32,0
Fall2023,98379,MATH 1017,03,3.000,Elementary Probability and Statistics,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'BNW 334'}]",['MR 0800am-0915am 09/05-12/11 BNW 334'],Paul   Chludzinski,Paul   Chludzinski (P),32,10,22
Fall2023,99444,MATH 1017,04,3.000,Elementary Probability and Statistics,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/05-12/11', 'location': 'BNW 137'}]",['TR 0630pm-0745pm 09/05-12/11 BNW 137'],Ryan   Fitzsimmons,Ryan   Fitzsimmons (P),32,24,8
Fall2023,99445,MATH 1017,05,3.000,Elementary Probability and Statistics,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/05-12/11', 'location': 'NHS 410'}]",['MWR 0200pm-0250pm 09/05-12/11 NHS 410'],Mary V.  Grant,Mary V.  Grant (P),32,17,15
Fall2023,97801,MATH 1121,01,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['MR 0930am-1045am 09/05-12/11 BNW 138'],Patricia Rogers  Cunningham,Patricia Rogers  Cunningham (P),34,34,0
Fall2023,97802,MATH 1121,02,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'CNS 301'}]",['MR 1100am-1215pm 09/05-12/11 CNS 301'],Zhanar   Berikkyzy,Zhanar   Berikkyzy (P),34,33,1
Fall2023,97803,MATH 1121,03,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'CNS 301'}]",['MR 0200pm-0315pm 09/05-12/11 CNS 301'],Zhanar   Berikkyzy,Zhanar   Berikkyzy (P),34,34,0
Fall2023,97804,MATH 1121,04,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['MR 0800am-0915am 09/05-12/11 BNW 138'],Patricia Rogers  Cunningham,Patricia Rogers  Cunningham (P),34,34,0
Fall2023,97805,MATH 1121,05,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TF 1100am-1215pm 09/05-12/11 BNW 138'],Evan   Siegel,Evan   Siegel (P),34,34,0
Fall2023,97806,MATH 1121,06,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TF 0930am-1045am 09/05-12/11 BNW 138'],Evan   Siegel,Evan   Siegel (P),34,33,1
Fall2023,97807,MATH 1121,07,3.000,Applied Calculus I,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['MR 1230pm-0145pm 09/05-12/11 BNW 138'],Patricia Rogers  Cunningham,Patricia Rogers  Cunningham (P),34,34,0
Fall2023,97808,MATH 1121,08,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TF 0200pm-0315pm 09/05-12/11 BNW 138'],James E  Brown,James E  Brown (P),34,33,1
Fall2023,97809,MATH 1121,09,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/05-12/11', 'location': 'MCA 102'}]",['TF 0200pm-0315pm 09/05-12/11 MCA 102'],Lisa   Naples,Lisa   Naples (P),34,32,2
Fall2023,97945,MATH 1121,10,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TF 0330pm-0445pm 09/05-12/11 BNW 138'],James E  Brown,James E  Brown (P),34,30,4
Fall2023,97953,MATH 1121,11,3.000,Applied Calculus I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 340'}]",['TR 0500pm-0615pm 09/05-12/11 BNW 340'],Mark   Ahrens,Mark   Ahrens (P),34,34,0
Fall2023,98133,MATH 1121,13,3.000,Applied Calculus I,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['MW 0500pm-0615pm 09/05-12/11 BNW 138'],Catherine Knight  Dykty,Catherine Knight  Dykty (P),34,34,0
Fall2023,98134,MATH 1121,14,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/05-12/11', 'location': 'BNW 124'}]",['TF 0330pm-0445pm 09/05-12/11 BNW 124'],Anna B.  DiCenso,Anna B.  DiCenso (P),34,32,2
Fall2023,98135,MATH 1121,15,3.000,Applied Calculus I,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TF 1230pm-0145pm 09/05-12/11 BNW 138'],Stephen F.  Sawin,Stephen F.  Sawin (P),34,34,0
Fall2023,98136,MATH 1121,16,3.000,Applied Calculus I,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 124'}]",['MW 0500pm-0615pm 09/05-12/11 BNW 124'],Christina   Brown,Christina   Brown (P),34,33,1
Fall2023,98266,MATH 1121,18,3.000,Applied Calculus I,"[{'days': 'MW', 'times': '0630pm-0745pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['MW 0630pm-0745pm 09/05-12/11 BNW 138'],Catherine Knight  Dykty,Catherine Knight  Dykty (P),34,33,1
Fall2023,98277,MATH 1121,20,3.000,Applied Calculus I,"[{'days': 'T', 'times': '0500pm-0730pm', 'dates': '09/05-12/11', 'location': 'BNW 124'}]",['T 0500pm-0730pm 09/05-12/11 BNW 124'],Carmine   Corica,Carmine   Corica (P),34,27,7
Fall2023,98380,MATH 1121,21,3.000,Applied Calculus I,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TR 0500pm-0615pm 09/05-12/11 BNW 138'],Halil   Gjemnica,Halil   Gjemnica (P),34,33,1
Fall2023,98381,MATH 1121,22,3.000,Applied Calculus I,"[{'days': 'TR', 'times': '0630pm-0745pm', 'dates': '09/05-12/11', 'location': 'BNW 138'}]",['TR 0630pm-0745pm 09/05-12/11 BNW 138'],Halil   Gjemnica,Halil   Gjemnica (P),35,32,3
Fall2023,98138,MATH 1122,01,3.000,Applied Calculus II,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/05-12/11', 'location': 'DMH 350'}]",['MR 1230pm-0145pm 09/05-12/11 DMH 350'],John   David,John   David (P),30,25,5
Fall2023,98723,MATH 1122,02,3.000,Applied Calculus II,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/05-12/11', 'location': 'NHS 405'}]",['MW 0500pm-0615pm 09/05-12/11 NHS 405'],Derong   Gu,Derong   Gu (P),30,9,21
Fall2023,98732,MATH 1122,03,3.000,Applied Calculus II,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/05-12/11', 'location': 'BNW 341'}]",['TF 0800am-0915am 09/05-12/11 BNW 341'],Maureen A.  Bohan,Maureen A.  Bohan (P),30,12,18
