term,crn,catalog_id,section,credits,title,meetings,timecodes,primary_instructor,instructors,cap,act,rem
Fall2014,72678,RS 0101D,C,3.000,Exploring Religion: Religion in a Comparative Key,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'CNS 106'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'CNS 106'}]","['MR 0930am-1020am 09/02-12/08 CNS 106', 'W 0900am-0950am 09/02-12/08 CNS 106', 'W 0900am-0950am 09/02-12/08 CNS 106']",John E.  Thiel,John E.  Thiel (P),25,24,1
Fall2014,72972,RS 0101D,D,3.000,Exploring Religion: Religion in a Comparative Key,"[{'days': 'MR', 'times': '1230pm-0120pm', 'dates': '09/02-12/08', 'location': 'CNS 202'}, {'days': 'W', 'times': '1200pm-1250pm', 'dates': '09/02-12/08', 'location': 'CNS 202'}]","['MR 1230pm-0120pm 09/02-12/08 CNS 202', 'W 1200pm-1250pm 09/02-12/08 CNS 202', 'W 1200pm-1250pm 09/02-12/08 CNS 202']",John E.  Thiel,John E.  Thiel (P),25,24,1
Fall2014,72973,RS 0101D,E,3.000,Exploring Religion: Religion in a Comparative Key,"[{'days': 'MWR', 'times': '0200pm-0250pm', 'dates': '09/02-12/08', 'location': 'CNS 101'}]",['MWR 0200pm-0250pm 09/02-12/08 CNS 101'],John E.  Thiel,John E.  Thiel (P),25,23,2
Fall2014,73190,RS 0101D,F,3.000,Exploring Religion: Religion in a Comparative Key,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'SON 124'}]",['TF 0200pm-0315pm 09/02-12/08 SON 124'],Erik J.  Ranstrom,Erik J.  Ranstrom (P),25,25,0
Fall2014,73191,RS 0101D,G,3.000,Exploring Religion: Religion in a Comparative Key,"[{'days': 'TF', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'SON 124'}]",['TF 0330pm-0445pm 09/02-12/08 SON 124'],Erik J.  Ranstrom,Erik J.  Ranstrom (P),25,24,1
Fall2014,71471,RS 0101E,A,3.000,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities","[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['TF 0800am-0915am 09/02-12/08 DMH 349'],Hugh M.  Humphrey,Hugh M.  Humphrey (P),25,28,-3
Fall2014,71472,RS 0101E,B,3.000,"Exploring Religion: Peoples of the Book, Sacred Texts, and Their Communities","[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'CNS 106'}]",['TF 0930am-1045am 09/02-12/08 CNS 106'],Hugh M.  Humphrey,Hugh M.  Humphrey (P),25,24,1
Fall2014,71474,RS 0201,A,3.000,Hebrew Bible/Old Testament,"[{'days': 'TF', 'times': '0800am-0915am', 'dates': '09/02-12/08', 'location': 'CNS 10'}]",['TF 0800am-0915am 09/02-12/08 CNS 10'],Jason M.H.  Gaines,Jason M.H.  Gaines (P),25,12,13
Fall2014,71475,RS 0201,B,3.000,Hebrew Bible/Old Testament,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'CNS 208'}]",['TF 1230pm-0145pm 09/02-12/08 CNS 208'],Jason M.H.  Gaines,Jason M.H.  Gaines (P),25,24,1
Fall2014,71476,RS 0209,A,3.000,Jewish Interpretations of Scriptures,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'DMH 348'}]",['MR 0330pm-0445pm 09/02-12/08 DMH 348'],James   Prosnit,James   Prosnit (P),25,25,0
Fall2014,71477,RS 0210,A,3.000,Introduction to Judaism,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'CNS 209'}]",['TWF 1100am-1150am 09/02-12/08 CNS 209'],Ellen M.  Umansky,Ellen M.  Umansky (P),24,19,5
Fall2014,72974,RS 0213,A,3.000,Jews and Judaism in America,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'CNS 203'}]",['TF 0930am-1045am 09/02-12/08 CNS 203'],Ellen M.  Umansky,Ellen M.  Umansky (P),27,25,2
Fall2014,72975,RS 0220,A,3.000,Writings of Paul,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['TF 1230pm-0145pm 09/02-12/08 DMH 349'],Hugh M.  Humphrey,Hugh M.  Humphrey (P),25,25,0
Fall2014,72976,RS 0220,B,3.000,Writings of Paul,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['TF 0200pm-0315pm 09/02-12/08 DMH 349'],Hugh M.  Humphrey,Hugh M.  Humphrey (P),25,21,4
Fall2014,72053,RS 0230,A,3.000,Introduction to Catholicism,"[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'BNW 254A'}]",['MW 0500pm-0615pm 09/02-12/08 BNW 254A'],Michael K.  Jones,Michael K.  Jones (P),25,26,-1
Fall2014,72054,RS 0230,B,3.000,Introduction to Catholicism,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'CNS 15'}]",['TF 0200pm-0315pm 09/02-12/08 CNS 15'],Paul F.  Lakeland,Paul F.  Lakeland (P),25,24,1
Fall2014,73014,RS 0238,A,3.000,Evil,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['TF 1100am-1215pm 09/02-12/08 DMH 349'],John E.  Thiel,John E.  Thiel (P),25,24,1
Fall2014,71705,RS 0244,A,3.000,Finding God in All Things: The Spiritual Legacy of Ignatius of Loyola,"[{'days': 'TR', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'CNS 303'}]",['TR 0500pm-0615pm 09/02-12/08 CNS 303'],James M.  Bowler,James M.  Bowler (P),23,25,-2
Fall2014,73110,RS 0250,01,3.000,Contemporary Morality: Basic Questions,[],[],Jeremy L.  Sabella,Jeremy L.  Sabella (P),20,21,-1
Fall2014,73111,RS 0252,01,3.000,Contemporary Moral Problems,[],[],Jeremy L.  Sabella,Jeremy L.  Sabella (P),20,11,9
Fall2014,72980,RS 0257,A,3.000,Christian Spirituality,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'CNS 108'}]",['MR 1100am-1215pm 09/02-12/08 CNS 108'],Eleanor W.  Sauers,Eleanor W.  Sauers (P),24,24,0
Fall2014,72979,RS 0265,A,3.000,Non-Traditional American Religious Groups,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'CNS 9'}]",['T 0630pm-0900pm 09/02-12/08 CNS 9'],Jeremy L.  Sabella,Jeremy L.  Sabella (P),22,25,-3
Fall2014,72977,RS 0270,A,3.000,Introduction to Islam,"[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'MCA 102'}]",['MR 0330pm-0445pm 09/02-12/08 MCA 102'],Mareike   Koertner,Mareike   Koertner (P),25,22,3
Fall2014,72134,RS 0276,A,3.000,Islamic Theology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'DMH 348'}]",['MR 1230pm-0145pm 09/02-12/08 DMH 348'],Martin T.  Nguyen,Martin T.  Nguyen (P),25,26,-1
Fall2014,72978,RS 0354,A,3.000,Saints and Sinners: Images of Holiness in Contemporary Fiction,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'CNS 101'}]",['TF 1230pm-0145pm 09/02-12/08 CNS 101'],Paul F.  Lakeland,Paul F.  Lakeland (P),20,16,4
Fall2014,73309,RS 0398,A,3.000,Independent Study,[],[],John T.  Slotemaker,John T.  Slotemaker (P),5,5,0
Fall2014,73314,RS 0398,B,3.000,Independent Study,[],[],Nancy A.  Dallavalle,Nancy A.  Dallavalle (P),0,1,-1
Fall2014,70672,RU 0110,A,3.000,Elementary Russian I,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'CNS 5'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'CNS 5'}]","['MR 0930am-1020am 09/02-12/08 CNS 5', 'W 0900am-0950am 09/02-12/08 CNS 5', 'W 0900am-0950am 09/02-12/08 CNS 5']",Elena T.  Syssoeva,Elena T.  Syssoeva (P),18,9,9
Fall2014,70673,RU 0210,A,3.000,Intermediate Russian I,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'CNS 5'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/02-12/08', 'location': 'CNS 5'}]","['MR 1100am-1150am 09/02-12/08 CNS 5', 'W 1000am-1050am 09/02-12/08 CNS 5', 'W 1000am-1050am 09/02-12/08 CNS 5']",Elena T.  Syssoeva,Elena T.  Syssoeva (P),12,6,6
Fall2014,73317,RES 0310,B,3.000,"Independent Study: Capstone Seminar: Current Topics in Russia, Eastern Europe, and Central Asia",[],[],David W.  McFadden,David W.  McFadden (P),0,1,-1
Fall2014,70069,SO 0011,A,3.000,Introduction to Sociology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'JGS 25'}]",['MR 1230pm-0145pm 09/02-12/08 JGS 25'],Rachelle J.  Brunn-Bevel,Rachelle J.  Brunn-Bevel (P),30,24,6
Fall2014,70226,SO 0011,B,3.000,Introduction to Sociology,"[{'days': 'MR', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'DMH 347'}]",['MR 1230pm-0145pm 09/02-12/08 DMH 347'],Christine L.  Slaughter,Christine L.  Slaughter (P),30,30,0
Fall2014,71992,SO 0011,C,3.000,Introduction to Sociology,"[{'days': 'MR', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'DMH 347'}]",['MR 1100am-1215pm 09/02-12/08 DMH 347'],Christine L.  Slaughter,Christine L.  Slaughter (P),30,28,2
Fall2014,71993,SO 0011,D,3.000,Introduction to Sociology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DMH 348'}]",['W 0630pm-0900pm 09/02-12/08 DMH 348'],Rose P.  Rodrigues,Rose P.  Rodrigues (P),29,28,1
Fall2014,72276,SO 0011,DDD,3.000,Introduction to Sociology,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/02-12/08', 'location': 'DMH 348'}]",['W 0630pm-0900pm 09/02-12/08 DMH 348'],Rose P.  Rodrigues,Rose P.  Rodrigues (P),1,1,0
Fall2014,73211,SO 0011,E,3.000,Introduction to Sociology,"[{'days': 'TF', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'DMH 350'}]",['TF 0200pm-0315pm 09/02-12/08 DMH 350'],Eric   Mielants,Eric   Mielants (P),30,28,2
Fall2014,71994,SO 0161,A,3.000,American Class Structure,"[{'days': 'MR', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'DMH 349'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'DMH 349'}]","['MR 0930am-1020am 09/02-12/08 DMH 349', 'W 0900am-0950am 09/02-12/08 DMH 349', 'W 0900am-0950am 09/02-12/08 DMH 349']",Rose P.  Rodrigues,Rose P.  Rodrigues (P),25,26,-1
Fall2014,71390,SO 0162,A,3.000,"Race,Gender & Ethnic Relations","[{'days': 'MR', 'times': '0330pm-0445pm', 'dates': '09/02-12/08', 'location': 'CNS 206'}]",['MR 0330pm-0445pm 09/02-12/08 CNS 206'],Rachelle J.  Brunn-Bevel,Rachelle J.  Brunn-Bevel (P),30,30,0
Fall2014,71088,SO 0162,B,3.000,"Race,Gender & Ethnic Relations","[{'days': 'MW', 'times': '0500pm-0615pm', 'dates': '09/02-12/08', 'location': 'CNS 305'}]",['MW 0500pm-0615pm 09/02-12/08 CNS 305'],Rachelle J.  Brunn-Bevel,Rachelle J.  Brunn-Bevel (P),30,29,1
Fall2014,70930,SO 0171,A,3.000,Criminology,"[{'days': 'MR', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'DMH 349'}, {'days': 'W', 'times': '1000am-1050am', 'dates': '09/02-12/08', 'location': 'DMH 349'}]","['MR 1100am-1150am 09/02-12/08 DMH 349', 'W 1000am-1050am 09/02-12/08 DMH 349', 'W 1000am-1050am 09/02-12/08 DMH 349']",Rose P.  Rodrigues,Rose P.  Rodrigues (P),27,28,-1
Fall2014,72189,SO 0179,A,3.000,Death Penalty in America,"[{'days': 'MR', 'times': '0200pm-0315pm', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['MR 0200pm-0315pm 09/02-12/08 DMH 349'],Rose P.  Rodrigues,Rose P.  Rodrigues (P),30,30,0
Fall2014,72968,SO 0185,A,3.000,Introduction to International Migration,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/02-12/08', 'location': 'DMH 231'}]",['W 0200pm-0430pm 09/02-12/08 DMH 231'],Terry-Ann   Jones,Terry-Ann   Jones (P),15,15,0
Fall2014,71997,SO 0189,A,3.000,Sociology of Europe,"[{'days': 'TF', 'times': '1230pm-0145pm', 'dates': '09/02-12/08', 'location': 'DMH 350'}]",['TF 1230pm-0145pm 09/02-12/08 DMH 350'],Eric   Mielants,Eric   Mielants (P),22,13,9
Fall2014,70362,SO 0192,A,3.000,Social Work: An Introduction,"[{'days': 'W', 'times': '1100am-0130pm', 'dates': '09/02-12/08', 'location': 'DMH 350'}]",['W 1100am-0130pm 09/02-12/08 DMH 350'],Kim A.  Oliver,Kim A.  Oliver (P),20,14,6
Fall2014,71171,SO 0228,A,3.000,Classical Social Theory,"[{'days': 'TF', 'times': '0930am-1045am', 'dates': '09/02-12/08', 'location': 'DMH 349'}]",['TF 0930am-1045am 09/02-12/08 DMH 349'],Eric   Mielants,Eric   Mielants (P),30,15,15
Fall2014,71172,SO 0229,A,3.000,Contemporary Social Theory,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'DMH 231'}]",['TF 1100am-1215pm 09/02-12/08 DMH 231'],Eric   Mielants,Eric   Mielants (P),21,16,5
Fall2014,70361,SO 0397,A,3.000,Field Work Placement,[],[],Rose P.  Rodrigues,Rose P.  Rodrigues (P),0,2,-2
Fall2014,73139,SO 0398,A,3.000,Field Work Placement,[],[],Rose P.  Rodrigues,Rose P.  Rodrigues (P),1,1,0
Fall2014,72703,SO 0399,A,3.000,Independent Research,[],[],David   Crawford,David   Crawford (P),0,0,0
Fall2014,73299,SO 0399,B,3.000,Independent Research,[],[],Rose P.  Rodrigues,Rose P.  Rodrigues (P),0,2,-2
Fall2014,73131,SW 0151,A,3.000,Intro to Comp Game Modeling,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '09/02-12/08', 'location': 'BNW 166'}]",['T 0200pm-0430pm 09/02-12/08 BNW 166'],Amalia I.  Rusu,Amalia I.  Rusu (P),24,11,13
Fall2014,70322,SW 0201,A,3.000,Software Engineering Methods,"[{'days': 'F', 'times': '0200pm-0430pm', 'dates': '09/05-12/05', 'location': 'BNW GR22'}]",['F 0200pm-0430pm 09/05-12/05 BNW GR22'],Amalia I.  Rusu,Amalia I.  Rusu (P),8,7,1
Fall2014,70575,SW 0202,A,3.000,Software Design Methods,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'BNW GR22'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW GR22'}]","['M 0630pm-0900pm 09/08-12/15 BNW GR22', 'T 0630pm-0900pm 12/16-12/16 BNW GR22', 'T 0630pm-0900pm 12/16-12/16 BNW GR22']",Amalia I.  Rusu,Amalia I.  Rusu (P),6,5,1
Fall2014,72144,SW 0204,A,3.000,Software Project Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/09', 'location': 'BNW 163'}]",['T 0630pm-0900pm 09/02-12/09 BNW 163'],William F.  Guelakis,William F.  Guelakis (P),4,1,3
Fall2014,72145,SW 0232,A,3.000,Advanced Programming and Data Structures,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/02-12/15', 'location': 'BNW 129B'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW 129B'}]","['M 0630pm-0900pm 09/02-12/15 BNW 129B', 'T 0630pm-0900pm 12/16-12/16 BNW 129B', 'T 0630pm-0900pm 12/16-12/16 BNW 129B']",Philip   LaMastra,Philip   LaMastra (P),15,10,5
Fall2014,70576,SW 0304,A,3.000,Web Development,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 166'}]",['TF 1100am-1215pm 09/02-12/08 BNW 166'],Amalia I.  Rusu,Amalia I.  Rusu (P),8,7,1
Fall2014,70323,SW 0355,A,3.000,Database Management Systems,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 166'}]",['W 0630pm-0900pm 09/03-12/17 BNW 166'],Joseph   Corcoran,Joseph   Corcoran (P),12,13,-1
Fall2014,72146,SW 0382C,A,3.000,Special Topics: Android Applications,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'BNW 163'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW 163'}]","['M 0630pm-0900pm 09/08-12/15 BNW 163', 'T 0630pm-0900pm 12/16-12/16 BNW 163', 'T 0630pm-0900pm 12/16-12/16 BNW 163']",Bama   Govindaraja,Bama   Govindaraja (P),4,4,0
Fall2014,73330,SW 0383,A,3.000,Independent Study,[],[],Wook-Sung   Yoo,Wook-Sung   Yoo (P),0,1,-1
Fall2014,73244,SW 0400,01,3.000,Software Engineering Methods,"[{'days': 'F', 'times': '0200pm-0430pm', 'dates': '09/05-12/05', 'location': 'BNW GR22'}]",['F 0200pm-0430pm 09/05-12/05 BNW GR22'],Amalia I.  Rusu,Amalia I.  Rusu (P),22,34,-12
Fall2014,72400,SW 0401,01,3.000,Software Design Methods,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'BNW GR22'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW GR22'}]","['M 0630pm-0900pm 09/08-12/15 BNW GR22', 'T 0630pm-0900pm 12/16-12/16 BNW GR22', 'T 0630pm-0900pm 12/16-12/16 BNW GR22']",Amalia I.  Rusu,Amalia I.  Rusu (P),24,21,3
Fall2014,72401,SW 0402,01,3.000,Database Management Systems,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 166'}]",['W 0630pm-0900pm 09/03-12/17 BNW 166'],Joseph   Corcoran,Joseph   Corcoran (P),12,6,6
Fall2014,73197,SW 0404,01,3.000,Network Concepts,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/16', 'location': 'BNW 127'}]",['T 0630pm-0900pm 09/02-12/16 BNW 127'],Raymond   Angelo,Raymond   Angelo (P),0,17,-17
Fall2014,73245,SW 0406,01,3.000,Web Client Side Development I,"[{'days': 'TF', 'times': '1100am-1215pm', 'dates': '09/02-12/08', 'location': 'BNW 166'}]",['TF 1100am-1215pm 09/02-12/08 BNW 166'],Amalia I.  Rusu,Amalia I.  Rusu (P),16,16,0
Fall2014,72404,SW 0407,01,3.000,Java for Programmers,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'BNW 166'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW 166'}]","['M 0630pm-0900pm 09/08-12/15 BNW 166', 'T 0630pm-0900pm 12/16-12/16 BNW 166', 'T 0630pm-0900pm 12/16-12/16 BNW 166']",Joseph   Corcoran,Joseph   Corcoran (P),0,22,-22
Fall2014,73274,SW 0407,02,3.000,Java for Programmers,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/03-12/17', 'location': 'BNW 166'}]",['W 0200pm-0430pm 09/03-12/17 BNW 166'],Wook-Sung   Yoo,Wook-Sung   Yoo (P),0,23,-23
Fall2014,73277,SW 0407,03,3.000,Java for Programmers,"[{'days': 'W', 'times': '0200pm-0430pm', 'dates': '09/02-12/30', 'location': 'MCA 102'}]",['W 0200pm-0430pm 09/02-12/30 MCA 102'],Douglas A.  Lyon,Douglas A.  Lyon (P),42,37,5
Fall2014,72405,SW 0409,01,3.000,Advanced Programming in Java,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/04-12/18', 'location': 'CNS 301'}]",['R 0630pm-0900pm 09/04-12/18 CNS 301'],Maynard   Marquis,Maynard   Marquis (P),24,21,3
Fall2014,73275,SW 0409,02,3.000,Advanced Programming in Java,"[{'days': 'T', 'times': '0200pm-0430pm', 'dates': '09/02-12/09', 'location': 'CNS 304'}]",['T 0200pm-0430pm 09/02-12/09 CNS 304'],Maynard   Marquis,Maynard   Marquis (P),24,24,0
Fall2014,72406,SW 0421,01,3.000,Software Project Management,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/09', 'location': 'BNW 163'}]",['T 0630pm-0900pm 09/02-12/09 BNW 163'],William F.  Guelakis,William F.  Guelakis (P),20,7,13
Fall2014,72407,SW 0482C,01,3.000,Special Topics: Android Applications,"[{'days': 'M', 'times': '0630pm-0900pm', 'dates': '09/08-12/15', 'location': 'BNW 163'}, {'days': 'T', 'times': '0630pm-0900pm', 'dates': '12/16-12/16', 'location': 'BNW 163'}]","['M 0630pm-0900pm 09/08-12/15 BNW 163', 'T 0630pm-0900pm 12/16-12/16 BNW 163', 'T 0630pm-0900pm 12/16-12/16 BNW 163']",Bama   Govindaraja,Bama   Govindaraja (P),20,5,15
Fall2014,73287,SW 0483,01,3.000,Independent Study,[],[],Wook-Sung   Yoo,Wook-Sung   Yoo (P),0,1,-1
Fall2014,72408,SW 0505,01,3.000,Advanced Database Concepts,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 129B'}]",['W 0630pm-0900pm 09/03-12/17 BNW 129B'],Thomas   Galasso,Thomas   Galasso (P),15,11,4
Fall2014,72411,SW 0516,01,3.000,High Performance Database Web Applications,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'BNW 341'}]",['W 0630pm-0900pm 09/03-12/17 BNW 341'],Wook-Sung   Yoo,Wook-Sung   Yoo (P),24,16,8
Fall2014,73176,SW 0550,01,3.000,Capstone Professional Project I,"[{'days': 'R', 'times': '0630pm-0900pm', 'dates': '09/04-12/18', 'location': 'BNW GR22'}]",['R 0630pm-0900pm 09/04-12/18 BNW GR22'],Wook-Sung   Yoo,Wook-Sung   Yoo (P),30,18,12
Fall2014,73286,SW 0561,01,3.000,Software Engineering Thesis II,[],[],Wook-Sung   Yoo,Wook-Sung   Yoo (P),0,2,-2
Fall2014,73177,SW 0596,01,3.000,Network Routing and Switching,"[{'days': 'W', 'times': '0630pm-0900pm', 'dates': '09/03-12/17', 'location': 'CNS 304'}]",['W 0630pm-0900pm 09/03-12/17 CNS 304'],Raymond   Angelo,Raymond   Angelo (P),0,18,-18
Fall2014,73291,SW 0596,02,3.000,Network Routing and Switching,[],[],Raymond   Angelo,Raymond   Angelo (P),24,1,23
Fall2014,73178,SW 0599,01,3.000,Information Security Measures and Countermeasures,"[{'days': 'T', 'times': '0630pm-0900pm', 'dates': '09/02-12/09', 'location': 'BNW 166'}]",['T 0630pm-0900pm 09/02-12/09 BNW 166'],Mark D.  Ramsey,Mark D.  Ramsey (P),0,16,-16
Fall2014,70694,SP 0110,A,3.000,Elementary Spanish I,"[{'days': 'MWR', 'times': '0430pm-0520pm', 'dates': '09/02-12/08', 'location': 'MCA 107'}]",['MWR 0430pm-0520pm 09/02-12/08 MCA 107'],Leslie A.  Harshfield,Leslie A.  Harshfield (P),18,17,1
Fall2014,70695,SP 0110,B,3.000,Elementary Spanish I,"[{'days': 'MWR', 'times': '0530pm-0620pm', 'dates': '09/02-12/08', 'location': 'MCA 107'}]",['MWR 0530pm-0620pm 09/02-12/08 MCA 107'],Leslie A.  Harshfield,Leslie A.  Harshfield (P),18,14,4
Fall2014,70696,SP 0110,C,3.000,Elementary Spanish I,"[{'days': 'TF', 'times': '1230pm-0120pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}, {'days': 'W', 'times': '0100pm-0150pm', 'dates': '09/02-12/08', 'location': 'CNS 6'}]","['TF 1230pm-0120pm 09/02-12/08 CNS 6', 'W 0100pm-0150pm 09/02-12/08 CNS 6', 'W 0100pm-0150pm 09/02-12/08 CNS 6']",Laurie   Lomask,Laurie   Lomask (P),18,17,1
Fall2014,70697,SP 0110,D,3.000,Elementary Spanish I,"[{'days': 'TWF', 'times': '1100am-1150am', 'dates': '09/02-12/08', 'location': 'DSB 107'}]",['TWF 1100am-1150am 09/02-12/08 DSB 107'],Sergio   Adrada Rafael,Sergio   Adrada Rafael (P),18,16,2
Fall2014,70698,SP 0110,E,3.000,Elementary Spanish I,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '09/02-12/08', 'location': 'CNS 104'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '09/02-12/08', 'location': 'CNS 104'}]","['TF 0200pm-0250pm 09/02-12/08 CNS 104', 'W 0300pm-0350pm 09/02-12/08 CNS 104', 'W 0300pm-0350pm 09/02-12/08 CNS 104']",Imara L.  Hernandez,Imara L.  Hernandez (P),18,15,3
Fall2014,71019,SP 0110,F,3.000,Elementary Spanish I,"[{'days': 'TF', 'times': '0330pm-0420pm', 'dates': '09/02-12/08', 'location': 'CNS 108'}, {'days': 'W', 'times': '0400pm-0450pm', 'dates': '09/02-12/08', 'location': 'CNS 108'}]","['TF 0330pm-0420pm 09/02-12/08 CNS 108', 'W 0400pm-0450pm 09/02-12/08 CNS 108', 'W 0400pm-0450pm 09/02-12/08 CNS 108']",Imara L.  Hernandez,Imara L.  Hernandez (P),18,18,0
Fall2014,71020,SP 0110,G,3.000,Elementary Spanish I,"[{'days': 'TF', 'times': '0200pm-0250pm', 'dates': '09/02-12/08', 'location': 'CNS 10'}, {'days': 'W', 'times': '0300pm-0350pm', 'dates': '09/02-12/08', 'location': 'CNS 10'}]","['TF 0200pm-0250pm 09/02-12/08 CNS 10', 'W 0300pm-0350pm 09/02-12/08 CNS 10', 'W 0300pm-0350pm 09/02-12/08 CNS 10']",Laurie   Lomask,Laurie   Lomask (P),18,19,-1
Fall2014,71205,SP 0110,H,3.000,Elementary Spanish I,"[{'days': 'MWR', 'times': '0400pm-0450pm', 'dates': '09/02-12/08', 'location': 'MCA 206'}]",['MWR 0400pm-0450pm 09/02-12/08 MCA 206'],Maria   Vincent,Maria   Vincent (P),18,17,1
Fall2014,71207,SP 0110,I,3.000,Elementary Spanish I,"[{'days': 'MWR', 'times': '0500pm-0550pm', 'dates': '09/02-12/08', 'location': 'MCA 204'}]",['MWR 0500pm-0550pm 09/02-12/08 MCA 204'],Maria   Vincent,Maria   Vincent (P),18,15,3
Fall2014,71805,SP 0110,J,3.000,Elementary Spanish I,"[{'days': 'TF', 'times': '0930am-1020am', 'dates': '09/02-12/08', 'location': 'BNW 335'}, {'days': 'W', 'times': '0900am-0950am', 'dates': '09/02-12/08', 'location': 'BNW 335'}]","['TF 0930am-1020am 09/02-12/08 BNW 335', 'W 0900am-0950am 09/02-12/08 BNW 335', 'W 0900am-0950am 09/02-12/08 BNW 335']",Norma   Branson,Norma   Branson (P),18,18,0
